team,season,week,l5_off_epa,l5_def_epa
GB,2017,12,-0.16689870432019233,-0.009818994998931884
GB,2017,13,-0.05414608791470528,0.061490198969841
GB,2017,14,-0.05399833917617798,0.019704728759825228
GB,2017,15,-0.005814933031797409,-0.004053649865090847
GB,2017,16,-0.016839399188756942,0.054008849896490574
GB,2017,17,0.015868578106164932,0.06422378662973642
GB,2018,1,-0.08920980915427208,0.04719148371368646
GB,2018,2,-0.10425670631229877,0.03722691163420677
GB,2018,3,-0.14028877392411232,0.04880326017737389
GB,2018,4,-0.16999484077095986,0.03065301775932312
GB,2018,5,-0.0947221029549837,-0.02942749559879303
GB,2018,6,0.010366592928767205,-0.03175577074289322
GB,2018,8,0.03887626379728317,0.018183136731386183
GB,2018,9,0.06677708066999913,-0.012200754880905152
GB,2018,10,0.09202407449483871,-0.0004792355000972748
GB,2018,11,0.13317007385194302,0.04086872711777687
GB,2018,12,0.13174660168588162,0.035140293464064595
GB,2018,13,0.0785258423537016,-0.00549133475869894
GB,2018,14,0.05029025636613369,0.00040933359414339063
GB,2018,15,0.06625373363494873,-0.021925210021436214
GB,2018,16,0.021184958517551422,0.02331121386960149
GB,2018,17,0.05244151800870896,0.07658570045605302
GB,2019,1,0.00991692990064621,0.12166347755119204
GB,2019,2,-0.045960813760757446,0.04811078412458301
GB,2019,3,-0.09229856133460998,0.03264211593195796
GB,2019,4,-0.051248477399349214,0.00977776050567627
GB,2019,5,-0.08569043725728989,0.008276844024658203
GB,2019,6,0.008604565262794494,-0.02689324915409088
GB,2019,7,0.053478541970252993,0.031576431402936575
GB,2019,8,0.18755377382040023,0.0878891131374985
GB,2019,9,0.2112778976559639,0.127544583985582
GB,2019,10,0.16529245525598527,0.12045746655203401
GB,2019,12,0.18002285659313202,0.1049517395440489
GB,2019,13,0.12684378325939177,0.1393551852554083
GB,2019,14,0.06742155849933625,0.07541317604482174
GB,2019,15,0.02064816579222679,0.04534391351044178
GB,2019,16,0.013294573873281479,-0.027467608079314233
GB,2019,17,-0.06407643333077431,-0.1331292487680912
GB,2020,1,0.011837048083543777,-0.195879478007555
GB,2020,2,0.023458117991685866,-0.11532307043671608
GB,2020,3,0.08410427123308181,-0.11007901653647423
GB,2020,4,0.13562308102846146,-0.06291124895215035
GB,2020,6,0.23244578689336776,0.054303305596113204
GB,2020,7,0.15987554788589478,0.09372673481702805
GB,2020,8,0.1547735810279846,0.030136815458536147
GB,2020,9,0.12248332202434539,0.11430512219667435
GB,2020,10,0.1470680981874466,0.07608730345964432
GB,2020,11,0.077255380153656,0.029399941861629485
GB,2020,12,0.12624627724289894,0.0208726542070508
GB,2020,13,0.1260777272284031,0.03305602315813303
GB,2020,14,0.14858770444989206,-0.06491482760757208
GB,2020,15,0.15363199785351753,-0.020829560421407222
GB,2020,16,0.17602158710360527,0.014228992722928524
GB,2020,17,0.25047786384820936,-0.009242061153054237
GB,2021,1,0.29027475267648695,-0.04021696336567402
GB,2021,2,0.1524135485291481,0.04280707500874996
GB,2021,3,0.146737964451313,0.011644969694316387
GB,2021,4,0.16234240233898162,0.024119330383837224
GB,2021,5,0.1063458800315857,0.017206887342035772
GB,2021,6,0.03818695843219757,0.04294729735702276
GB,2021,7,0.15272276401519774,-0.015180363692343235
GB,2021,8,0.11593028604984283,-0.03380502723157406
GB,2021,9,0.10791142135858536,-0.032276510074734685
GB,2021,10,0.09917371841147542,-0.0392726082354784
GB,2021,11,0.08378663482144474,-0.10236930400133133
GB,2021,12,0.13574864389374852,-0.05769817233085632
GB,2021,14,0.12911274181678892,-0.06054799258708954
GB,2021,15,0.17462141709402204,-0.09629499763250352
GB,2021,16,0.23763796761631967,-0.019750840961933136
GB,2021,17,0.2498707316815853,0.07094515115022659
GB,2021,18,0.2070303253829479,-0.03375193327665329
GB,2022,1,0.1988889154046774,0.02479221224784851
GB,2022,2,0.0996491190046072,0.07619626224040985
GB,2022,3,0.07238194607198238,0.019802705943584444
GB,2022,4,0.02497902326285839,-0.05034483522176743
GB,2022,5,-0.01841147691011429,0.010205446183681488
GB,2022,6,-0.0092951949685812,0.027668373286724092
GB,2022,7,-0.04067273698747158,0.0006662109866738319
GB,2022,8,-0.09426919482648373,0.004336326755583287
GB,2022,9,-0.05970002599060535,0.06880533192306756
GB,2022,10,-0.08592485412955284,0.039729897119104865
GB,2022,11,-0.061041999608278275,-0.011630746442824602
GB,2022,12,0.002180420979857445,0.02009943509474397
GB,2022,13,0.05824011527001858,0.06567645752802491
GB,2022,15,0.08159712590277195,0.06555225932970643
GB,2022,16,0.10004175864160061,0.06842215890064836
GB,2022,17,0.05683967582881451,0.062082039564847945
GB,2022,18,0.08440998271107673,-0.006697458773851394
GB,2023,1,0.01655311957001686,-0.025903623551130295
GB,2023,2,0.012088356167078018,-0.08550284579396247
GB,2023,3,0.02763553410768509,-0.047793615609407425
GB,2023,4,0.03141663772985339,-0.05398731008172035
GB,2023,5,-0.03521513538435102,0.0029605917632579805
GB,2023,7,-0.04192397790029645,-0.027975862473249437
GB,2023,8,-0.04625618951395154,0.02573549225926399
GB,2023,9,-0.10484128491953015,0.04589429125189781
GB,2023,10,-0.1164021834731102,-0.03285501301288605
GB,2023,11,-0.05985195115208626,-0.04298803880810738
GB,2023,12,-0.0103891521692276,-0.01393478289246559
GB,2023,13,-0.018049508333206177,-0.06009100750088692
GB,2023,14,0.09093930721282958,-0.06210494413971901
GB,2023,15,0.09616622924804688,0.029628204740583898
GB,2023,16,0.09006802067160606,0.078925627656281
GB,2023,17,0.13033297210931777,0.09787780959159136
GB,2023,18,0.15712154358625413,0.0591990889981389
GB,2024,1,0.13550005108118057,0.005928749032318592
GB,2024,2,0.1798386514186859,0.016386323422193528
GB,2024,3,0.17320282915607094,-0.06018372550606728
GB,2024,4,0.14416284123435616,-0.16543045714497567
GB,2024,5,0.0734110445715487,-0.09735796395689249
GB,2024,6,0.03810246111825109,-0.09767029676586389
GB,2024,7,0.04550097407773137,-0.1349833684042096
GB,2024,8,0.030274486169219017,-0.1507220583036542
GB,2024,9,0.02164044789969921,-0.06502964589744806
GB,2024,11,0.0433139331638813,-0.05608057677745819
GB,2024,12,0.09177120886743069,0.0034300729632377623
GB,2024,13,0.07292364798486232,-0.054008466005325315
GB,2024,14,0.1307673778384924,-0.0024789482355117797
GB,2024,15,0.14197542183101178,-0.0024689644575119018
GB,2024,16,0.15860365182161332,-0.08088699206709862
GB,2024,17,0.1518290027976036,-0.1908626489341259
GB,2024,18,0.12088556066155434,-0.09510878548026085
HOU,2016,3,-0.0688578081317246,-0.2998875081539154
HOU,2016,4,-0.12787046811232963,-0.23887824267148972
HOU,2016,5,-0.1080756273586303,-0.18763864412903786
HOU,2016,6,-0.1463503072038293,-0.14662630893290043
HOU,2016,7,-0.13631317093968393,-0.09502456448972225
HOU,2016,8,-0.15931428149342536,0.0019728872925043107
HOU,2016,10,-0.12450389489531517,0.01530022658407688
HOU,2016,11,-0.10309280455112457,-0.0031851839274168016
HOU,2016,12,-0.030119141936302184,0.007444169372320175
HOU,2016,13,-0.08124810606241226,0.018176262080669404
HOU,2016,14,-0.038569943606853486,-0.006879450008273125
HOU,2016,15,-0.03198215141892433,-0.020393284782767297
HOU,2016,16,-0.0874883659183979,-0.07298628650605679
HOU,2016,17,-0.1448418118059635,-0.11692639254033566
HOU,2017,1,-0.11289218217134475,-0.15893414430320263
HOU,2017,2,-0.21535587161779404,-0.15208572279661894
HOU,2017,3,-0.23506166711449622,-0.19094008337706328
HOU,2017,4,-0.17350646033883094,-0.09556851219385862
HOU,2017,5,-0.08441022709012032,-0.17465345095843077
HOU,2017,6,-0.041832128167152406,-0.09821849446743727
HOU,2017,8,0.0450061023235321,-0.16575083434581755
HOU,2017,9,0.10755933225154876,-0.07864558696746826
HOU,2017,10,0.06132926940917969,-0.09907022211700678
HOU,2017,11,-0.05235764980316162,0.02015585210174322
HOU,2017,12,-0.08763402993790806,-0.07025193367153407
HOU,2017,13,-0.08919722433201968,-0.022860764898359774
HOU,2017,14,-0.110007008863613,-0.0018926138058304788
HOU,2017,15,-0.10979884560219944,0.0095537930727005
HOU,2017,16,-0.09162574703805149,0.04539343118667603
HOU,2017,17,-0.1492268145084381,0.12103685438632965
HOU,2018,1,-0.1402229458093643,0.1385598628781736
HOU,2018,2,-0.1879943460226059,0.09058860605582594
HOU,2018,3,-0.13897329866886138,0.08891650354489684
HOU,2018,4,-0.07505464255809784,0.08375927424058319
HOU,2018,5,0.0005495995283126831,0.03946478432044387
HOU,2018,6,-0.00794333517551422,0.011719220131635667
HOU,2018,7,-0.06420754790306091,-0.03816235214471817
HOU,2018,8,-0.09065828025341034,-0.09737801402807236
HOU,2018,9,-0.041157642006874086,-0.15650060325860976
HOU,2018,11,-0.054679491370916364,-0.1552577715367079
HOU,2018,12,-0.056207429617643356,-0.16642493717372417
HOU,2018,13,0.08333721235394478,-0.1090023584663868
HOU,2018,14,0.10428148731589318,-0.09908546581864357
HOU,2018,15,0.04587754383683205,-0.06111503764986992
HOU,2018,16,0.044872644171118733,-0.06529657803475857
HOU,2018,17,0.10105691514909268,0.0011136237531900405
HOU,2019,1,0.028496315702795982,-0.09583052396774291
HOU,2019,2,0.06997045390307903,-0.005208456516265869
HOU,2019,3,0.044218162819743154,-0.04331256449222565
HOU,2019,4,0.08531647473573685,-0.031770532578229906
HOU,2019,5,-0.0008856311440467834,-0.09917392656207084
HOU,2019,6,0.12211055308580399,0.009101747721433639
HOU,2019,7,0.10441149324178696,-0.030617113411426543
HOU,2019,8,0.13063326478004456,0.0032821789383888243
HOU,2019,9,0.11700456738471984,0.044813834875822064
HOU,2019,11,0.2175425887107849,0.030518388003110887
HOU,2019,12,0.03574211597442627,0.07935740426182747
HOU,2019,13,0.010308480262756348,0.07621321976184844
HOU,2019,14,0.03501248359680176,0.07130591422319413
HOU,2019,15,-0.008123093098402024,0.07194343954324722
HOU,2019,16,-0.025491227954626085,0.14686850756406783
HOU,2019,17,0.00796886757016182,0.04053383320569992
HOU,2020,1,-0.012509146332740783,0.1304978311061859
HOU,2020,2,-0.012054902315139771,0.162518772482872
HOU,2020,3,-0.03968145325779915,0.148001030087471
HOU,2020,4,-0.05576116517186165,0.14433858692646026
HOU,2020,5,-0.0027251891791820527,0.2346775621175766
HOU,2020,6,0.04435370415449143,0.12895171120762824
HOU,2020,7,0.07028236538171768,0.16860587373375893
HOU,2020,9,0.10520217791199685,0.1936412699520588
HOU,2020,10,0.11084871515631675,0.17985030617564918
HOU,2020,11,0.10851699914783239,0.12141997721046209
HOU,2020,12,0.12527050282806157,0.16411800514906644
HOU,2020,13,0.11540873851627112,0.04601609539240599
HOU,2020,14,0.1150277154520154,0.006479587964713573
HOU,2020,15,0.06810736078768968,0.05699504464864731
HOU,2020,16,0.09590679593384266,0.1217877522110939
HOU,2020,17,0.08775962479412555,0.15861058384180068
HOU,2021,1,0.0914621401578188,0.25090560764074327
HOU,2021,2,0.12726764380931854,0.22531128600239753
HOU,2021,3,0.1790146678686142,0.20134114995598792
HOU,2021,4,0.08998689353466034,0.17734375074505807
HOU,2021,5,-0.12511784434318543,0.1235710509121418
HOU,2021,6,-0.1364147961139679,0.06967604346573353
HOU,2021,7,-0.212069970369339,0.13342639319598676
HOU,2021,8,-0.3232883334159851,0.12233406268060207
HOU,2021,9,-0.2880765587091446,0.13400149308145046
HOU,2021,11,-0.1821621388196945,0.08030741475522518
HOU,2021,12,-0.23677420616149902,0.040259136259555815
HOU,2021,13,-0.24744571149349212,-0.02476295381784439
HOU,2021,14,-0.280135902762413,-0.012637752294540405
HOU,2021,15,-0.2846865564584732,0.01267012655735016
HOU,2021,16,-0.2278563279658556,0.03543176054954529
HOU,2021,17,-0.15322190709412098,0.08272433802485465
HOU,2021,18,-0.15872373171150683,0.09867821708321571
HOU,2022,1,0.0016471784561872481,0.11435622051358223
HOU,2022,2,-0.004961501434445381,0.04380978271365166
HOU,2022,3,-0.03710496723651886,0.049653913080692294
HOU,2022,4,-0.1145408421754837,0.033009369671344754
HOU,2022,5,-0.06719518303871155,0.06157834529876709
HOU,2022,7,-0.11524858400225639,-0.005199800431728363
HOU,2022,8,-0.06913146451115608,0.05909017026424408
HOU,2022,9,-0.10123863592743873,0.0741721287369728
HOU,2022,10,-0.10544443503022194,0.11872498020529747
HOU,2022,11,-0.08997006248682737,0.11075704619288444
HOU,2022,12,-0.1563730588182807,0.11979604586958885
HOU,2022,13,-0.24547947999089956,0.038326116651296614
HOU,2022,14,-0.2663467859849334,-0.019335322082042694
HOU,2022,15,-0.2800721263512969,-0.06200992651283741
HOU,2022,16,-0.30949722826480863,-0.06178444214165211
HOU,2022,17,-0.25120148062705994,-0.10131404437124729
HOU,2022,18,-0.27491183280944825,-0.09754156060516835
HOU,2023,1,-0.1996236890554428,-0.06191117353737354
HOU,2023,2,-0.21626645624637603,-0.06796841993927956
HOU,2023,3,-0.19242851361632346,-0.043796009570360186
HOU,2023,4,-0.1279490403831005,-0.0016420893371105194
HOU,2023,5,0.0011920638382434845,-0.04284064546227455
HOU,2023,6,0.0013284213840961457,-0.03272130712866783
HOU,2023,8,0.04764985963702202,-0.014743832498788833
HOU,2023,9,0.044380712509155276,-0.09709410145878791
HOU,2023,10,0.058679574728012086,-0.05689715966582298
HOU,2023,11,0.05112414360046387,-0.0003780159866437316
HOU,2023,12,0.05399640798568726,-0.005151577643118799
HOU,2023,13,0.07266467362642288,-0.004884706041775644
HOU,2023,14,0.06894747912883759,-0.016368157765828072
HOU,2023,15,-0.09483146965503693,-0.047766105155460536
HOU,2023,16,-0.13717546910047532,-0.08425715835765005
HOU,2023,17,-0.18032181411981582,-0.05048173936083913
HOU,2023,18,-0.19124638880603015,-0.14371628733351827
HOU,2024,1,-0.15659243161790073,-0.10323216756805778
HOU,2024,2,-0.028534479392692446,-0.0915079602971673
HOU,2024,3,-0.040981274796649814,-0.11785687897354365
HOU,2024,4,-0.030527546955272555,-0.11884537432342768
HOU,2024,5,0.00035643279552459716,-0.0356264116242528
