team,season,week,l5_qb_epa
ARI,2016,1,9.146721225976943
ARI,2016,2,7.753115230798722
ARI,2016,3,8.21099563241005
ARI,2016,4,3.4555247843265535
ARI,2016,5,2.4463541567325593
ARI,2016,6,1.1964150428771974
ARI,2016,7,1.0532456398010255
ARI,2016,8,-2.1892299890518188
ARI,2016,10,-0.506822657585144
ARI,2016,11,-0.6663816213607788
ARI,2016,12,-3.1070005178451536
ARI,2016,13,-4.178057980537415
ARI,2016,14,-1.281514549255371
ARI,2016,15,-2.506100034713745
ARI,2016,16,0.5437744617462158
ARI,2016,17,6.138239145278931
ARI,2017,1,7.236934471130371
ARI,2017,2,2.4591644287109373
ARI,2017,3,4.487807321548462
ARI,2017,4,1.9992166042327881
ARI,2017,5,-0.43181524276733396
ARI,2017,6,-1.564755392074585
ARI,2017,7,2.26936993598938
ARI,2017,9,1.0924257278442382
ARI,2017,10,1.2287357568740844
ARI,2017,11,1.3765317678451539
ARI,2017,12,1.0130894958972931
ARI,2017,13,-2.0762331664562224
ARI,2017,14,-4.322032994031906
ARI,2017,15,-6.277507489919662
ARI,2017,16,-10.988135522603988
ARI,2017,17,-12.423794841766357
ARI,2018,1,-12.148798084259033
ARI,2018,2,-11.77046251296997
ARI,2018,3,-12.80739917755127
ARI,2018,4,-8.593278121948241
ARI,2018,5,-6.3125307083129885
ARI,2018,6,-6.214638614654541
ARI,2018,7,-5.809193134307861
ARI,2018,8,-10.97477216720581
ARI,2018,10,-10.354859924316406
ARI,2018,11,-13.44359893798828
ARI,2018,12,-14.094342517852784
ARI,2018,13,-13.700357913970947
ARI,2018,14,-6.334247493743897
ARI,2018,15,-8.727767753601075
ARI,2018,16,-11.008571815490722
ARI,2018,17,-11.866512107849122
ARI,2019,1,-14.132831382751466
ARI,2019,2,-15.413378715515137
ARI,2019,3,-10.95889892578125
ARI,2019,4,-9.518193817138672
ARI,2019,5,-8.774961280822755
ARI,2019,6,-2.650928497314453
ARI,2019,7,3.173946189880371
ARI,2019,8,2.1841995239257814
ARI,2019,9,3.460163116455078
ARI,2019,10,5.990262031555176
ARI,2019,11,5.265510177612304
ARI,2019,13,1.566638994216919
ARI,2019,14,-4.247312688827515
ARI,2019,15,-3.7261675357818604
ARI,2019,16,-3.190111207962036
ARI,2019,17,-4.116244316101074
ARI,2020,1,-2.924089479446411
ARI,2020,2,1.3903131484985352
ARI,2020,3,3.3815248012542725
ARI,2020,4,1.143164587020874
ARI,2020,5,1.1570820331573486
ARI,2020,6,2.2324589252471925
ARI,2020,7,3.150687503814697
ARI,2020,9,4.849906015396118
ARI,2020,10,7.6093603610992435
ARI,2020,11,7.952076721191406
ARI,2020,12,7.3803300857543945
ARI,2020,13,6.698857283592224
ARI,2020,14,1.9450097799301147
ARI,2020,15,0.9752621412277221
ARI,2020,16,1.8461193799972535
ARI,2020,17,-3.413853573799133
ARI,2021,1,-5.70140323638916
ARI,2021,2,-1.036764907836914
ARI,2021,3,-1.0809869766235352
ARI,2021,4,-0.1646327018737793
ARI,2021,5,5.752450084686279
ARI,2021,6,9.30879831314087
ARI,2021,7,9.861784076690673
ARI,2021,8,10.671590042114257
ARI,2021,9,8.426220393180847
ARI,2021,10,8.30543143749237
ARI,2021,11,4.344732928276062
ARI,2021,13,4.584218287467957
ARI,2021,14,4.389663481712342
ARI,2021,15,4.001614761352539
ARI,2021,16,-1.3523523330688476
ARI,2021,17,0.9821381092071533
ARI,2021,18,-0.09903578758239746
ARI,2022,1,-2.341056394577026
ARI,2022,2,-2.031477779150009
ARI,2022,3,-1.1254051625728607
ARI,2022,4,-1.3414019525051117
ARI,2022,5,-3.530771607160568
ARI,2022,6,-1.5976326644420624
ARI,2022,7,-3.9813200712203978
ARI,2022,8,-1.8378814220428468
ARI,2022,9,-1.1108461380004884
ARI,2022,10,-2.524210000038147
ARI,2022,11,-3.1857741117477416
ARI,2022,12,-1.7353559255599975
ARI,2022,14,-0.5599968910217286
ARI,2022,15,-4.401359224319458
ARI,2022,16,-4.481542348861694
ARI,2022,17,-8.040300655364991
ARI,2022,18,-6.805846548080444
ARI,2023,1,-9.656823110580444
ARI,2023,2,-7.420951986312867
ARI,2023,3,-4.325551176071167
ARI,2023,4,-0.4150360584259033
ARI,2023,5,0.014309072494506836
ARI,2023,6,-1.8002748966217041
ARI,2023,7,-3.4447744846343995
ARI,2023,8,-7.402581071853637
ARI,2023,9,-10.06365122795105
ARI,2023,10,-17.397129631042482
ARI,2023,11,-15.368883514404297
ARI,2023,12,-13.24179220199585
ARI,2023,13,-13.433570766448975
ARI,2023,15,-11.455688738822937
ARI,2023,16,-6.183505511283874
ARI,2023,17,-6.236418318748474
ARI,2023,18,-3.0477972745895388
ARI,2024,1,2.555116963386536
ARI,2024,2,2.089208889007568
ARI,2024,3,6.99105978012085
ARI,2024,4,7.019652366638184
ARI,2024,5,5.109722650051117
ARI,2024,6,1.8047468066215515
ARI,2024,7,3.5835027575492857
ARI,2024,8,-0.10513203740119934
ARI,2024,9,4.6879568755626675
ARI,2024,10,4.509840899705887
ARI,2024,12,8.471421891450882
ARI,2024,13,5.867147904634476
ARI,2024,14,6.118022680282593
ARI,2024,15,1.5650777339935302
ARI,2024,16,4.135981512069702
ARI,2024,17,0.8078367710113525
ARI,2024,18,2.31502366065979
ATL,2010,3,5.435660004615784
ATL,2010,4,7.969192902247111
ATL,2010,5,5.724551141262054
ATL,2010,6,4.819396185874939
ATL,2010,7,5.069064378738403
ATL,2010,9,5.169163370132447
ATL,2010,10,4.977864694595337
ATL,2010,11,7.3883904933929445
ATL,2010,12,9.061380696296691
ATL,2010,13,10.742621612548827
ATL,2010,14,8.5439932346344
ATL,2010,15,6.788586187362671
ATL,2010,16,6.658538389205932
ATL,2010,17,4.025806713104248
ATL,2011,1,4.537062549591065
ATL,2011,2,1.0425968647003174
ATL,2011,3,1.2079504489898683
ATL,2011,4,-1.9118584156036378
ATL,2011,5,1.7600860595703125
ATL,2011,6,-0.6489160537719727
ATL,2011,7,4.13437557220459
ATL,2011,9,2.699290561676025
ATL,2011,10,5.6784404754638675
ATL,2011,11,3.018528628349304
ATL,2011,12,7.110786128044128
ATL,2011,13,7.950612330436707
ATL,2011,14,6.743022799491882
ATL,2011,15,8.339376521110534
ATL,2011,16,10.977629280090332
ATL,2011,17,8.849264526367188
ATL,2012,1,4.126610183715821
ATL,2012,2,10.342595100402832
ATL,2012,3,8.243516635894775
ATL,2012,4,8.51264066696167
ATL,2012,5,7.321230840682984
ATL,2012,6,11.310419797897339
ATL,2012,8,5.501097726821899
ATL,2012,9,7.8154796123504635
ATL,2012,10,7.057368803024292
ATL,2012,11,10.793027782440186
ATL,2012,12,5.399644756317139
ATL,2012,13,9.409474563598632
ATL,2012,14,4.627842712402344
ATL,2012,15,4.923250389099121
ATL,2012,16,5.1755880355834964
ATL,2012,17,12.201242256164551
ATL,2013,1,9.041218948364257
ATL,2013,2,10.368867135047912
ATL,2013,3,10.302748703956604
ATL,2013,4,8.039348435401916
ATL,2013,5,5.374421334266662
ATL,2013,7,8.584178376197816
ATL,2013,8,11.079706001281739
ATL,2013,9,6.39098014831543
ATL,2013,10,3.17356538772583
ATL,2013,11,2.0727372646331785
ATL,2013,12,-1.9541130542755127
ATL,2013,13,-3.5116260051727295
ATL,2013,14,-0.7028055191040039
ATL,2013,15,0.5688874244689941
ATL,2013,16,-0.9082799434661866
ATL,2013,17,1.5436602115631104
ATL,2014,1,-0.45052714347839357
ATL,2014,2,3.51466760635376
ATL,2014,3,0.28833436965942383
ATL,2014,4,6.180747318267822
ATL,2014,5,6.646726989746094
ATL,2014,6,7.801444172859192
ATL,2014,7,1.6236512422561646
ATL,2014,8,2.205550694465637
ATL,2014,10,-0.43654191493988037
ATL,2014,11,-0.15553538799285888
ATL,2014,12,0.8532368659973144
ATL,2014,13,2.3574100494384767
ATL,2014,14,6.033123397827149
ATL,2014,15,9.014848804473877
ATL,2014,16,7.863466215133667
ATL,2014,17,9.982867574691772
ATL,2015,1,5.632543230056763
ATL,2015,2,4.72942464351654
ATL,2015,3,3.6316531896591187
ATL,2015,4,5.536111760139465
ATL,2015,5,3.943255352973938
ATL,2015,6,6.629726910591126
ATL,2015,7,7.552155017852783
ATL,2015,8,3.1073521614074706
ATL,2015,9,4.714963054656982
ATL,2015,11,2.7174241483211516
ATL,2015,12,3.5560689866542816
ATL,2015,13,2.1957156360149384
ATL,2015,14,2.8996096551418304
ATL,2015,15,-2.8259494841098785
ATL,2015,16,-1.5334652423858643
ATL,2015,17,2.997613048553467
ATL,2016,1,5.921530413627624
ATL,2016,2,7.805468940734864
ATL,2016,3,13.28634729385376
ATL,2016,4,14.215111827850341
ATL,2016,5,15.357774257659912
ATL,2016,6,13.874319934844971
ATL,2016,7,13.182236576080323
ATL,2016,8,9.907166957855225
ATL,2016,9,10.129523372650146
ATL,2016,10,9.18215627670288
ATL,2016,12,7.635102319717407
ATL,2016,13,7.891545152664184
ATL,2016,14,6.949482703208924
ATL,2016,15,7.729371237754822
ATL,2016,16,7.848886466026306
ATL,2016,17,10.180043625831605
ATL,2017,1,12.62413456439972
ATL,2017,2,15.606877899169922
ATL,2017,3,14.177689361572266
ATL,2017,4,8.955047988891602
ATL,2017,6,4.701911926269531
ATL,2017,7,1.8763342380523682
ATL,2017,8,-0.7723925948143006
ATL,2017,9,-0.5405917525291443
ATL,2017,10,0.28214462995529177
ATL,2017,11,4.563194930553436
ATL,2017,12,6.292583882808685
ATL,2017,13,9.51374990940094
ATL,2017,14,7.520635241270066
ATL,2017,15,7.081704753637314
ATL,2017,16,6.4101142346858975
ATL,2017,17,4.825670665502548
ATL,2018,1,2.631351512670517
ATL,2018,2,0.3233328342437744
ATL,2018,3,3.696854019165039
ATL,2018,4,6.24802713394165
ATL,2018,5,8.91383628845215
ATL,2018,6,7.479548168182373
ATL,2018,7,13.112815570831298
ATL,2018,9,13.962550640106201
ATL,2018,10,13.790299892425537
ATL,2018,11,12.0912917137146
ATL,2018,12,12.569597959518433
ATL,2018,13,10.194146776199341
ATL,2018,14,4.139433908462524
ATL,2018,15,1.6701013088226317
ATL,2018,16,0.4994210243225098
ATL,2018,17,1.5904869556427002
ATL,2019,1,3.528251600265503
ATL,2019,2,4.898372507095337
ATL,2019,3,3.9303923845291138
ATL,2019,4,7.478708243370056
ATL,2019,5,5.315432333946228
ATL,2019,6,3.5424086332321165
ATL,2019,7,8.643688368797303
ATL,2019,8,4.944127082824707
ATL,2019,10,3.8915613174438475
ATL,2019,11,4.707975387573242
ATL,2019,12,6.400289249420166
ATL,2019,13,-0.39359445571899415
ATL,2019,14,-0.08562860488891602
ATL,2019,15,-2.0883955001831054
ATL,2019,16,-0.6792596817016602
ATL,2019,17,-1.3901592254638673
ATL,2020,1,0.24830894470214843
ATL,2020,2,4.700630187988281
ATL,2020,3,6.521758937835694
ATL,2020,4,3.8280306816101075
ATL,2020,5,2.067464590072632
ATL,2020,6,2.570123481750488
ATL,2020,7,7.250273323059082
ATL,2020,8,6.161218643188477
ATL,2020,9,9.551150226593018
ATL,2020,11,11.445996713638305
ATL,2020,12,9.076237297058105
ATL,2020,13,2.3028565406799317
ATL,2020,14,-1.7814242362976074
ATL,2020,15,-4.442841482162476
ATL,2020,16,-5.744566583633423
ATL,2020,17,-0.46634392738342284
ATL,2021,1,2.720881700515747
ATL,2021,2,1.673720407485962
ATL,2021,3,1.1024276733398437
ATL,2021,4,1.2394681930541993
ATL,2021,5,1.723847007751465
ATL,2021,7,3.4832809448242186
ATL,2021,8,8.913773918151856
ATL,2021,9,8.51141424179077
ATL,2021,10,10.946179962158203
ATL,2021,11,5.3199726104736325
ATL,2021,12,-1.388223648071289
ATL,2021,13,-2.648904228210449
ATL,2021,14,-1.12534157037735
ATL,2021,15,-3.3609387993812563
ATL,2021,16,-1.7630160927772522
ATL,2021,17,2.378261411190033
ATL,2021,18,-0.5388827919960022
ATL,2022,1,-1.2881728172302247
ATL,2022,2,-1.5135611534118651
ATL,2022,3,-0.6734605312347413
ATL,2022,4,0.6181925296783447
ATL,2022,5,1.5337210178375245
ATL,2022,6,1.9236818313598634
ATL,2022,7,1.9612497329711913
ATL,2022,8,2.7262539148330687
ATL,2022,9,0.986735463142395
ATL,2022,10,1.9251548409461976
ATL,2022,11,0.9201109051704407
ATL,2022,12,0.18734575510025026
ATL,2022,13,-0.9776755452156067
ATL,2022,15,-3.2225613713264467
ATL,2022,16,-4.298330926895142
ATL,2022,17,-2.0099520683288574
ATL,2022,18,-2.355448177456856
ATL,2023,1,-0.09063446819782257
ATL,2023,2,0.017349597811698914
ATL,2023,3,1.805449840426445
ATL,2023,4,-1.9200651913881301
ATL,2023,5,-5.747494316101074
ATL,2023,6,-4.243923664093018
ATL,2023,7,-5.0071333885192875
ATL,2023,8,-4.219191455841065
ATL,2023,9,-0.07135276794433594
ATL,2023,10,3.4947601079940798
ATL,2023,12,-0.835658860206604
ATL,2023,13,0.2683777093887329
ATL,2023,14,-1.899213480949402
ATL,2023,15,-3.793525815010071
ATL,2023,16,-2.87166543006897
ATL,2023,17,0.16286396980285645
ATL,2023,18,-0.550778579711914
ATL,2024,1,1.5785357475280761
ATL,2024,2,0.04622902870178223
ATL,2024,3,1.428137969970703
ATL,2024,4,0.4590440273284912
ATL,2024,5,1.5081103801727296
ATL,2024,6,4.517366647720337
ATL,2024,7,9.196660089492799
ATL,2024,8,5.304591798782349
ATL,2024,9,7.773661804199219
ATL,2024,10,9.667767524719238
ATL,2024,11,5.0358680248260494
ATL,2024,13,1.1225431919097901
ATL,2024,14,0.6818804264068603
ATL,2024,15,-2.2033801555633543
ATL,2024,16,-5.386046075820923
ATL,2024,17,-3.827408790588379
ATL,2024,18,-2.504997432231903
BAL,2010,3,-12.65161395072937
BAL,2010,4,-3.311161835988363
BAL,2010,5,-0.9881343841552734
BAL,2010,6,-0.06896486282348632
BAL,2010,7,3.087579917907715
BAL,2010,9,8.826490211486817
BAL,2010,10,8.629683303833009
BAL,2010,11,8.840868949890137
BAL,2010,12,9.923912525177002
BAL,2010,13,7.8421870470047
BAL,2010,14,5.539799284934998
BAL,2010,15,3.490652346611023
BAL,2010,16,2.959783434867859
BAL,2010,17,1.5823400735855102
BAL,2011,1,-0.9642438888549805
BAL,2011,2,1.7742553234100342
BAL,2011,3,0.12801060676574708
BAL,2011,4,1.3857648372650146
BAL,2011,6,-1.351071548461914
BAL,2011,7,2.3111104011535644
BAL,2011,8,-2.062667179107666
BAL,2011,9,-2.388184928894043
BAL,2011,10,-1.0653921127319337
BAL,2011,11,0.2702122688293457
BAL,2011,12,0.3374619483947754
BAL,2011,13,4.640919971466064
BAL,2011,14,5.415824222564697
BAL,2011,15,3.7708218574523924
BAL,2011,16,4.565633511543274
BAL,2011,17,2.7346611261367797
BAL,2012,1,1.454853320121765
BAL,2012,2,4.274040007591248
BAL,2012,3,0.29100167751312256
BAL,2012,4,3.520354700088501
BAL,2012,5,5.117122983932495
BAL,2012,6,2.831283187866211
BAL,2012,7,2.81707820892334
BAL,2012,9,-0.3531301498413086
BAL,2012,10,-2.9000574588775634
BAL,2012,11,-0.5263646602630615
BAL,2012,12,0.3569653511047363
BAL,2012,13,0.008201122283935547
BAL,2012,14,3.3496344566345213
BAL,2012,15,3.182837891578674
BAL,2012,16,-3.869680953025818
BAL,2012,17,1.0895903348922729
BAL,2013,1,-2.416424870491028
BAL,2013,2,0.26249396800994873
BAL,2013,3,0.9070846557617187
BAL,2013,4,6.03090467453003
BAL,2013,5,-1.0671481132507323
BAL,2013,6,1.1969307899475097
BAL,2013,7,1.1564846992492677
BAL,2013,9,2.245307445526123
BAL,2013,10,0.4338290452957153
BAL,2013,11,0.04351551532745361
BAL,2013,12,-2.0715936422348022
BAL,2013,13,-2.6039892077445983
BAL,2013,14,-3.207307422161102
BAL,2013,15,-4.4661827206611635
BAL,2013,16,-1.657228910923004
BAL,2013,17,-2.299185335636139
BAL,2014,1,-6.360560750961303
BAL,2014,2,-8.80128493309021
BAL,2014,3,-5.6201488971710205
BAL,2014,4,-4.629824686050415
BAL,2014,5,2.5418605327606203
BAL,2014,6,3.541814374923706
BAL,2014,7,10.010559606552125
BAL,2014,8,10.433846616744995
BAL,2014,9,7.8755146026611325
BAL,2014,10,1.520749282836914
BAL,2014,12,5.354809284210205
BAL,2014,13,3.3205708503723144
BAL,2014,14,3.2390551567077637
BAL,2014,15,7.317403125762939
BAL,2014,16,9.768330574035645
BAL,2014,17,4.484832859039306
BAL,2015,1,2.302057456970215
BAL,2015,2,-3.173789405822754
BAL,2015,3,-1.9160272598266601
BAL,2015,4,-1.9850157737731933
BAL,2015,5,0.5008488655090332
BAL,2015,6,-0.2633768081665039
BAL,2015,7,4.147319412231445
BAL,2015,8,1.735218334197998
BAL,2015,10,2.614665126800537
BAL,2015,11,3.7605982780456544
BAL,2015,12,1.4808493614196778
BAL,2015,13,1.0609947681427
BAL,2015,14,-1.3097880840301515
BAL,2015,15,-4.926320123672485
BAL,2015,16,-5.8458469867706295
BAL,2015,17,-2.369196557998657
BAL,2016,1,-4.531385993957519
BAL,2016,2,-2.5119361877441406
BAL,2016,3,0.5042048454284668
BAL,2016,4,-0.27729082107543945
BAL,2016,5,-3.032256603240967
BAL,2016,6,-3.6262072563171386
BAL,2016,7,-4.453878235816956
BAL,2016,9,-9.215005707740783
BAL,2016,10,-8.066395592689513
BAL,2016,11,-5.723145985603333
BAL,2016,12,-2.5392460107803343
BAL,2016,13,-3.0441392421722413
BAL,2016,14,3.7456736087799074
BAL,2016,15,6.027054643630981
BAL,2016,16,3.3837046146392824
BAL,2016,17,3.3139978885650634
BAL,2017,1,1.6158170700073242
BAL,2017,2,-2.0463687241077424
BAL,2017,3,-1.6688014328479768
BAL,2017,4,-4.132032424211502
BAL,2017,5,-7.400063639879226
BAL,2017,6,-3.200683718919754
BAL,2017,7,-8.102790451049804
BAL,2017,8,-10.586028671264648
BAL,2017,9,-6.527970170974731
BAL,2017,11,-4.249954080581665
BAL,2017,12,-7.265746831893921
BAL,2017,13,-4.284614706039429
BAL,2017,14,-1.9508775234222413
BAL,2017,15,-0.6415563583374023
BAL,2017,16,0.6337237358093262
BAL,2017,17,3.5684535980224608
BAL,2018,1,1.9400825500488281
BAL,2018,2,2.7420602798461915
BAL,2018,3,-0.4314335823059082
BAL,2018,4,-0.17494640350341797
BAL,2018,5,0.43767585754394533
BAL,2018,6,2.0067117691040037
BAL,2018,7,2.0636119842529297
BAL,2018,8,5.2323016166687015
BAL,2018,9,2.5613916397094725
BAL,2018,11,-0.21829867362976074
BAL,2018,12,0.9169080257415771
BAL,2018,13,-1.1790354788303374
BAL,2018,14,-5.354486852884293
BAL,2018,15,-2.726906305551529
BAL,2018,16,-2.2577341638505457
BAL,2018,17,-0.7982001386582851
BAL,2019,1,-0.7216658048331738
BAL,2019,2,7.709864766150713
BAL,2019,3,8.16468806937337
BAL,2019,4,8.479874762892724
BAL,2019,5,7.581642565131188
BAL,2019,6,6.13848774433136
BAL,2019,7,1.701167893409729
BAL,2019,9,0.057320022583007814
BAL,2019,10,2.289112377166748
BAL,2019,11,7.254581046104431
BAL,2019,12,12.692633128166198
BAL,2019,13,15.991962790489197
BAL,2019,14,15.498992204666138
BAL,2019,15,13.132265245914459
BAL,2019,16,11.849872362613677
BAL,2019,17,10.158809244632721
BAL,2020,1,4.031886351108551
BAL,2020,2,7.315603268146515
BAL,2020,3,8.253350830078125
BAL,2020,4,1.9361043930053712
BAL,2020,5,1.6801860809326172
BAL,2020,6,2.1201733589172362
BAL,2020,8,-0.4294670581817627
BAL,2020,9,-3.385795545578003
BAL,2020,10,1.085278081893921
BAL,2020,11,-0.13142285346984864
BAL,2020,12,1.988539743423462
BAL,2020,13,-1.9207395553588866
BAL,2020,14,-1.0010637283325194
BAL,2020,15,-1.119943618774414
BAL,2020,16,1.1024627685546875
BAL,2020,17,2.2391743659973145
BAL,2021,1,7.150377559661865
BAL,2021,2,8.543234157562257
BAL,2021,3,7.311303460597992
BAL,2021,4,5.701242959499359
BAL,2021,5,5.542708909511566
BAL,2021,6,10.230654656887054
BAL,2021,7,9.082573878765107
BAL,2021,9,7.081127595901489
BAL,2021,10,5.260011959075928
BAL,2021,11,1.458345317840576
BAL,2021,12,-6.0033551216125485
BAL,2021,13,-7.517259931564331
BAL,2021,14,-4.940564155578613
BAL,2021,15,-5.3482856273651125
BAL,2021,16,-2.671303224563599
BAL,2021,17,1.576984167098999
BAL,2021,18,2.9806705951690673
BAL,2022,1,-0.6685816764831543
BAL,2022,2,0.9408681869506836
BAL,2022,3,3.547956371307373
BAL,2022,4,2.120768737792969
BAL,2022,5,1.065028476715088
BAL,2022,6,2.8693078994750976
BAL,2022,7,1.7029990911483766
BAL,2022,8,-2.7173590898513793
BAL,2022,9,-3.971545934677124
BAL,2022,11,-1.2365899562835694
BAL,2022,12,-1.193355131149292
BAL,2022,13,0.5244155645370483
BAL,2022,14,1.1506195068359375
BAL,2022,15,1.3214154243469238
BAL,2022,16,-1.9092263221740722
BAL,2022,17,-0.9557164669036865
BAL,2022,18,-1.434066152572632
BAL,2023,1,-4.197587656974792
BAL,2023,2,-5.430386209487915
BAL,2023,3,-0.6130104541778565
BAL,2023,4,-1.9253585815429688
BAL,2023,5,-1.4719027519226073
BAL,2023,6,-1.125380039215088
BAL,2023,7,0.9270801544189453
BAL,2023,8,3.5010766983032227
BAL,2023,9,3.954472064971924
BAL,2023,10,1.943590021133423
BAL,2023,11,3.4099485874176025
BAL,2023,12,3.889247274398804
BAL,2023,14,-1.8750086784362794
BAL,2023,15,1.4338305473327637
BAL,2023,16,1.3572051048278808
BAL,2023,17,3.5199637413024902
BAL,2023,18,7.670522975921631
BAL,2024,1,7.447356557846069
BAL,2024,2,4.637159442901611
BAL,2024,3,5.540888690948487
BAL,2024,4,6.690990543365478
BAL,2024,5,2.7282868385314942
BAL,2024,6,7.9127837181091305
BAL,2024,7,10.611342000961304
BAL,2024,8,15.444030570983887
BAL,2024,9,14.823001289367676
BAL,2024,10,16.854322624206542
BAL,2024,11,16.53666133880615
BAL,2024,12,14.038010787963866
BAL,2024,13,10.828680992126465
BAL,2024,15,9.121000874042512
BAL,2024,16,10.178406727313995
BAL,2024,17,7.662880146503449
BAL,2024,18,9.647731792926788
BUF,2010,3,-11.98050856590271
BUF,2010,4,-5.353185335795085
BUF,2010,5,-6.3885862827301025
BUF,2010,7,-4.831675791740418
BUF,2010,8,-0.19659745693206787
BUF,2010,9,2.8977113366127014
BUF,2010,10,1.8377966046333314
BUF,2010,11,4.116321694850922
BUF,2010,12,6.518004810810089
BUF,2010,13,3.411098927259445
BUF,2010,14,2.744151049852371
BUF,2010,15,1.2136448681354524
BUF,2010,16,2.6373866617679598
BUF,2010,17,-4.246800082921982
BUF,2011,1,-8.47589693069458
BUF,2011,2,-4.983519458770752
BUF,2011,3,-1.7003915786743165
BUF,2011,4,-1.630422592163086
BUF,2011,5,2.4146279454231263
BUF,2011,6,7.637004292011261
BUF,2011,8,5.41729861497879
BUF,2011,9,4.59750930070877
BUF,2011,10,2.39723082780838
BUF,2011,11,-1.519303321838379
BUF,2011,12,-5.356398296356201
BUF,2011,13,-3.610713577270508
BUF,2011,14,-3.864519214630127
BUF,2011,15,-6.07774133682251
BUF,2011,16,-3.598461627960205
BUF,2011,17,-1.478172492980957
BUF,2012,1,-5.674027061462402
BUF,2012,2,-6.497313356399536
BUF,2012,3,-2.473098707199097
BUF,2012,4,0.7351078510284423
BUF,2012,5,2.8523739337921143
BUF,2012,6,3.269391679763794
BUF,2012,7,1.8687848091125487
BUF,2012,9,1.592051124572754
BUF,2012,10,-0.8219903945922852
BUF,2012,11,0.6667933464050293
BUF,2012,12,1.1804469108581543
BUF,2012,13,1.7165884494781494
BUF,2012,14,0.409231698513031
BUF,2012,15,1.2701202809810639
BUF,2012,16,-5.827854496240616
BUF,2012,17,-4.42829619050026
BUF,2013,1,-2.22250457406044
BUF,2013,2,-1.5624193608760835
BUF,2013,3,-1.650598230957985
BUF,2013,4,0.10290766656398773
BUF,2013,5,-1.715330544114113
BUF,2013,6,-3.120539465546608
BUF,2013,7,-3.089506760239601
BUF,2013,8,-3.268520712852478
BUF,2013,9,-1.9666907072067261
BUF,2013,10,-3.5380090475082397
BUF,2013,11,-6.848713135719299
BUF,2013,13,-5.620763182640076
BUF,2013,14,-4.502749919891357
BUF,2013,15,-8.053206825256348
BUF,2013,16,-5.364698600769043
BUF,2013,17,-2.3441116571426392
BUF,2014,1,-3.3570629358291626
BUF,2014,2,-4.193701428174973
BUF,2014,3,1.9762328445911408
BUF,2014,4,1.2763200104236603
BUF,2014,5,-2.1325020253658296
BUF,2014,6,-2.891867569088936
BUF,2014,7,-1.9661531299352646
BUF,2014,8,-3.309455379843712
BUF,2014,10,-0.5842738002538681
BUF,2014,11,2.8015407820232214
BUF,2014,12,1.8038555254228412
BUF,2014,13,2.8618834604509176
BUF,2014,14,0.684314547944814
BUF,2014,15,-0.360449970792979
BUF,2014,16,-2.3285035133361816
BUF,2014,17,-0.8666460514068604
BUF,2015,1,-2.4437435626983643
BUF,2015,2,1.5870585918426514
BUF,2015,3,-0.21532015800476073
BUF,2015,4,6.30945839881897
BUF,2015,5,5.118047714233398
BUF,2015,6,4.041173124313355
BUF,2015,7,1.989203643798828
BUF,2015,9,1.0569489479064942
BUF,2015,10,-1.7219176292419434
BUF,2015,11,-1.8547068595886231
BUF,2015,12,-0.9888478517532349
BUF,2015,13,1.3442489862442017
BUF,2015,14,4.803373837471009
BUF,2015,15,4.5822429895401005
BUF,2015,16,5.50366336107254
BUF,2015,17,5.240876936167479
BUF,2016,1,3.7692509405314922
BUF,2016,2,2.0823140375316145
BUF,2016,3,2.741701339930296
BUF,2016,4,1.2261932723224163
BUF,2016,5,3.6552155017852783
BUF,2016,6,2.40820517539978
BUF,2016,7,4.2189404487609865
BUF,2016,8,2.26079523563385
BUF,2016,9,1.2054739236831664
BUF,2016,11,0.19720423221588135
BUF,2016,12,-0.3941988706588745
BUF,2016,13,-1.5995141506195067
BUF,2016,14,-3.6691174268722535
BUF,2016,15,-0.5759750604629517
BUF,2016,16,-0.14455225467681884
BUF,2016,17,4.594574427604675
BUF,2017,1,3.154552125930786
BUF,2017,2,5.788218450546265
BUF,2017,3,3.9849833488464355
BUF,2017,4,3.2473801612854003
BUF,2017,5,0.400144100189209
BUF,2017,7,0.37864198684692385
BUF,2017,8,1.8138715744018554
BUF,2017,9,4.455642986297607
BUF,2017,10,3.282753211259842
BUF,2017,11,-0.3700051963329315
BUF,2017,12,1.5343829452991486
BUF,2017,13,-0.023762434720993042
BUF,2017,15,-4.289872568845749
BUF,2017,16,-3.837779712677002
BUF,2017,17,-2.0932861328125
BUF,2018,1,-1.1069830894470214
BUF,2018,2,-6.5953836917877195
BUF,2018,3,-4.263055372238159
BUF,2018,4,-4.0493677139282225
BUF,2018,5,-6.531371402740478
BUF,2018,6,-9.815703296661377
BUF,2018,7,-6.195283317565918
BUF,2018,8,-10.286415767669677
BUF,2018,9,-14.06398057937622
BUF,2018,10,-13.578871631622315
BUF,2018,12,-9.066487026214599
BUF,2018,13,-6.983771705627442
BUF,2018,14,-3.0018561840057374
BUF,2018,15,-0.8986226558685303
BUF,2018,16,2.677866983413696
BUF,2018,17,-2.384028196334839
BUF,2019,1,-2.0480894565582277
BUF,2019,2,-2.7721446990966796
BUF,2019,3,-0.4471761703491211
BUF,2019,4,-1.0733455538749694
BUF,2019,5,-2.3834787249565124
BUF,2019,7,-4.406517493724823
BUF,2019,8,-1.5173097491264342
BUF,2019,9,-3.775978744029999
BUF,2019,10,-2.1672371864318847
BUF,2019,11,0.8017884254455566
BUF,2019,12,3.9977620124816893
